Controller name: DT6220, Controller serial number: 1102, Controller software version: 1.1l, Controller option: 0, Controller article number: 4105032, Firmware version: DT6200;V1.3a;8010079, Average type: 4, Average count: 7, Sample time: 256 µs, Measurement rate: 3906.250 Hz, 
Channel 1:, Sensor name: DL6220/ECL3, Serial number: 1034, Article number: 2303023, Range: 2000, Unit: µm, Transmission: on, Math offset (µm): 0.000, , 
Channel 2:, Sensor name: DL6220/ECL3, Serial number: 1035, Article number: 2303023, Range: 100, Unit: µm, Transmission: on, Math offset (µm): 0.000, , 
DAQ-Start-Time:, 2020-12-17 13:46:07.469, 

Protocol Time Stamp(s), Data channel 1 (µm), Data channel 2 (µm), State channel 1
2020-12-17 13:46:11.358569, 1356.85643,  106.88762, 000000
2020-12-17 13:46:11.358824, 1356.89994,  106.88762, 000000
2020-12-17 13:46:11.359081, 1356.84522,  106.88762, 000000
2020-12-17 13:46:11.359337, 1356.87824,  106.88762, 000000
2020-12-17 13:46:11.359592, 1356.99388,  106.88762, 000000
2020-12-17 13:46:11.359849, 1356.88504,  106.88762, 000000
2020-12-17 13:46:11.360105, 1357.00699,  106.88762, 000000
2020-12-17 13:46:11.360361, 1357.02725,  106.88762, 000000
2020-12-17 13:46:11.360617, 1356.86179,  106.88762, 000000
2020-12-17 13:46:11.360873, 1356.79742,  106.88762, 000000
2020-12-17 13:46:11.361129, 1356.71957,  106.88762, 000000
2020-12-17 13:46:11.361385, 1356.59524,  106.88762, 000000
2020-12-17 13:46:11.361641, 1356.55483,  106.88762, 000000
2020-12-17 13:46:11.361897, 1356.59786,  106.88762, 000000
2020-12-17 13:46:11.362153, 1356.65151,  106.88762, 000000
2020-12-17 13:46:11.362409, 1356.62087,  106.88762, 000000
2020-12-17 13:46:11.362664, 1356.66438,  106.88762, 000000
2020-12-17 13:46:11.362921, 1356.70765,  106.88762, 000000
2020-12-17 13:46:11.363177, 1356.64531,  106.88762, 000000
2020-12-17 13:46:11.363433, 1356.64602,  106.88762, 000000
2020-12-17 13:46:11.363688, 1356.66009,  106.88762, 000000
2020-12-17 13:46:11.363945, 1356.58284,  106.88762, 000000
2020-12-17 13:46:11.364201, 1356.61336,  106.88762, 000000
2020-12-17 13:46:11.364457, 1356.69859,  106.88762, 000000
2020-12-17 13:46:11.364713, 1356.67737,  106.88762, 000000
2020-12-17 13:46:11.364969, 1356.55507,  106.88762, 000000
2020-12-17 13:46:11.365225, 1356.63112,  106.88762, 000000
2020-12-17 13:46:11.365480, 1356.77286,  106.88762, 000000
2020-12-17 13:46:11.365736, 1356.86680,  106.88762, 000000
2020-12-17 13:46:11.365993, 1357.04025,  106.88762, 000000
2020-12-17 13:46:11.366249, 1356.91722,  106.88762, 000000
2020-12-17 13:46:11.366505, 1356.85261,  106.88762, 000000
2020-12-17 13:46:11.366760, 1356.81101,  106.88762, 000000
2020-12-17 13:46:11.367017, 1356.95275,  106.88762, 000000
2020-12-17 13:46:11.367272, 1357.11165,  106.88762, 000000
2020-12-17 13:46:11.367529, 1356.99578,  106.88762, 000000
2020-12-17 13:46:11.367785, 1356.97242,  106.88762, 000000
