Controller name: DT6220, Controller serial number: 1102, Controller software version: 1.1l, Controller option: 0, Controller article number: 4105032, Firmware version: DT6200;V1.3a;8010079, Average type: 4, Average count: 7, Sample time: 256 µs, Measurement rate: 3906.250 Hz, 
Channel 1:, Sensor name: DL6220/ECL3, Serial number: 1034, Article number: 2303023, Range: 2000, Unit: µm, Transmission: on, Math offset (µm): 0.000, , 
Channel 2:, Sensor name: DL6220/ECL3, Serial number: 1035, Article number: 2303023, Range: 100, Unit: µm, Transmission: on, Math offset (µm): 0.000, , 
DAQ-Start-Time:, 2020-12-17 14:06:04.219, 

Protocol Time Stamp(s), Data channel 1 (µm), Data channel 2 (µm), State channel 1
2020-12-17 14:09:30.389780,  829.53899,  106.88762, 000000
2020-12-17 14:09:30.390035,  819.14811,  106.88762, 000000
2020-12-17 14:09:30.390291,  808.72433,  106.88762, 000000
2020-12-17 14:09:30.390547,  798.99769,  106.88762, 000000
2020-12-17 14:09:30.390804,  790.59164,  106.88762, 000000
2020-12-17 14:09:30.391060,  783.84404,  106.88762, 000000
2020-12-17 14:09:30.391315,  779.34556,  106.88762, 000000
2020-12-17 14:09:30.391572,  777.30577,  106.88762, 000000
2020-12-17 14:09:30.391827,  777.94020,  106.88762, 000000
2020-12-17 14:09:30.392083,  781.16660,  106.88762, 000000
2020-12-17 14:09:30.392340,  786.58538,  106.88762, 000000
2020-12-17 14:09:30.392596,  793.83330,  106.88762, 000000
2020-12-17 14:09:30.392852,  802.29979,  106.88762, 000000
2020-12-17 14:09:30.393107,  811.83963,  106.88762, 000000
2020-12-17 14:09:30.393363,  822.62807,  106.88762, 000000
2020-12-17 14:09:30.393619,  833.69391,  106.88762, 000000
2020-12-17 14:09:30.393876,  843.84733,  106.88762, 000000
2020-12-17 14:09:30.394132,  853.24924,  106.88762, 000000
2020-12-17 14:09:30.394387,  861.32210,  106.88762, 000000
2020-12-17 14:09:30.394644,  868.09009,  106.88762, 000000
2020-12-17 14:09:30.394899,  874.05603,  106.88762, 000000
2020-12-17 14:09:30.395155,  878.04358,  106.88762, 000000
2020-12-17 14:09:30.395411,  879.53644,  106.88762, 000000
2020-12-17 14:09:30.395668,  878.66204,  106.88762, 000000
2020-12-17 14:09:30.395924,  875.56916,  106.88762, 000000
2020-12-17 14:09:30.396179,  870.68408,  106.88762, 000000
2020-12-17 14:09:30.396435,  864.26394,  106.88762, 000000
2020-12-17 14:09:30.396691,  856.78010,  106.88762, 000000
2020-12-17 14:09:30.396948,  848.83385,  106.88762, 000000
2020-12-17 14:09:30.397203,  841.06021,  106.88762, 000000
2020-12-17 14:09:30.397460,  833.74875,  106.88762, 000000
2020-12-17 14:09:30.397716,  827.42899,  106.88762, 000000
2020-12-17 14:09:30.397971,  822.61126,  106.88762, 000000
2020-12-17 14:09:30.398227,  819.82546,  106.88762, 000000
2020-12-17 14:09:30.398484,  819.38057,  106.88762, 000000
2020-12-17 14:09:30.398740,  820.88833,  106.88762, 000000
2020-12-17 14:09:30.398995,  823.84079,  106.88762, 000000
2020-12-17 14:09:30.399251,  827.61686,  106.88762, 000000
2020-12-17 14:09:30.399508,  831.91710,  106.88762, 000000
2020-12-17 14:09:30.399763,  836.56197,  106.88762, 000000
2020-12-17 14:09:30.400020,  841.33320,  106.88762, 000000
2020-12-17 14:09:30.400275,  845.95220,  106.88762, 000000
2020-12-17 14:09:30.400532,  850.15183,  106.88762, 000000
2020-12-17 14:09:30.400788,  853.63620,  106.88762, 000000
2020-12-17 14:09:30.401043,  856.07474,  106.88762, 000000
2020-12-17 14:09:30.401299,  857.18863,  106.88762, 000000
2020-12-17 14:09:30.401556,  856.56720,  106.88762, 000000
2020-12-17 14:09:30.401812,  853.98619,  106.88762, 000000
2020-12-17 14:09:30.402067,  849.22557,  106.88762, 000000
2020-12-17 14:09:30.402323,  842.60576,  106.88762, 000000
2020-12-17 14:09:30.402580,  834.68430,  106.88762, 000000
2020-12-17 14:09:30.402835,  826.26383,  106.88762, 000000
2020-12-17 14:09:30.403092,  817.71629,  106.88762, 000000
2020-12-17 14:09:30.403347,  808.77655,  106.88762, 000000
2020-12-17 14:09:30.403604,  799.43960,  106.88762, 000000
2020-12-17 14:09:30.403859,  790.17906,  106.88762, 000000
2020-12-17 14:09:30.404115,  781.88531,  106.88762, 000000
2020-12-17 14:09:30.404372,  775.47793,  106.88762, 000000
2020-12-17 14:09:30.404627,  771.43197,  106.88762, 000000
2020-12-17 14:09:30.404884,  769.78772,  106.88762, 000000
2020-12-17 14:09:30.405139,  770.57116,  106.88762, 000000
2020-12-17 14:09:30.405396,  773.88494,  106.88762, 000000
2020-12-17 14:09:30.405651,  779.64203,  106.88762, 000000
2020-12-17 14:09:30.405907,  787.25259,  106.88762, 000000
2020-12-17 14:09:30.406164,  796.10269,  106.88762, 000000
2020-12-17 14:09:30.406420,  805.56433,  106.88762, 000000
2020-12-17 14:09:30.406676,  815.22672,  106.88762, 000000
2020-12-17 14:09:30.406931,  824.94359,  106.88762, 000000
2020-12-17 14:09:30.407187,  834.17361,  106.88762, 000000
2020-12-17 14:09:30.407444,  842.47129,  106.88762, 000000
2020-12-17 14:09:30.407700,  849.56985,  106.88762, 000000
2020-12-17 14:09:30.407956,  855.07422,  106.88762, 000000
2020-12-17 14:09:30.408212,  859.04448,  106.88762, 000000
2020-12-17 14:09:30.408468,  860.98473,  106.88762, 000000
2020-12-17 14:09:30.408724,  860.46784,  106.88762, 000000
2020-12-17 14:09:30.408979,  857.37317,  106.88762, 000000
2020-12-17 14:09:30.409235,  851.65255,  106.88762, 000000
2020-12-17 14:09:30.409492,  843.73527,  106.88762, 000000
2020-12-17 14:09:30.409748,  834.31988,  106.88762, 000000
2020-12-17 14:09:30.410004,  824.02067,  106.88762, 000000
2020-12-17 14:09:30.410259,  813.46910,  106.88762, 000000
2020-12-17 14:09:30.410516,  803.55959,  106.88762, 000000
2020-12-17 14:09:30.410771,  794.75610,  106.88762, 000000
2020-12-17 14:09:30.411028,  787.56134,  106.88762, 000000
2020-12-17 14:09:30.411284,  782.51390,  106.88762, 000000
2020-12-17 14:09:30.411540,  779.89070,  106.88762, 000000
2020-12-17 14:09:30.411796,  780.02148,  106.88762, 000000
2020-12-17 14:09:30.412051,  782.74767,  106.88762, 000000
2020-12-17 14:09:30.412308,  787.74481,  106.88762, 000000
2020-12-17 14:09:30.412564,  794.54546,  106.88762, 000000
2020-12-17 14:09:30.412820,  802.74229,  106.88762, 000000
2020-12-17 14:09:30.413076,  811.96551,  106.88762, 000000
2020-12-17 14:09:30.413332,  822.65239,  106.88762, 000000
2020-12-17 14:09:30.413588,  833.87463,  106.88762, 000000
2020-12-17 14:09:30.413843,  843.99908,  106.88762, 000000
2020-12-17 14:09:30.414100,  853.54369,  106.88762, 000000
2020-12-17 14:09:30.414356,  861.55813,  106.88762, 000000
2020-12-17 14:09:30.414612,  868.29536,  106.88762, 000000
2020-12-17 14:09:30.414868,  874.45372,  106.88762, 000000
2020-12-17 14:09:30.415123,  878.70591,  106.88762, 000000
2020-12-17 14:09:30.415380,  880.61338,  106.88762, 000000
2020-12-17 14:09:30.415636,  880.02544,  106.88762, 000000
2020-12-17 14:09:30.415892,  877.18039,  106.88762, 000000
2020-12-17 14:09:30.416148,  872.47138,  106.88762, 000000
2020-12-17 14:09:30.416404,  866.17880,  106.88762, 000000
