Controller name: DT6220, Controller serial number: 1102, Controller software version: 1.1l, Controller option: 0, Controller article number: 4105032, Firmware version: DT6200;V1.3a;8010079, Average type: 4, Average count: 7, Sample time: 256 µs, Measurement rate: 3906.250 Hz, 
Channel 1:, Sensor name: DL6220/ECL3, Serial number: 1034, Article number: 2303023, Range: 2000, Unit: µm, Transmission: on, Math offset (µm): 0.000, , 
Channel 2:, Sensor name: DL6220/ECL3, Serial number: 1035, Article number: 2303023, Range: 100, Unit: µm, Transmission: on, Math offset (µm): 0.000, , 
DAQ-Start-Time:, 2020-12-17 14:14:53.306, 

Protocol Time Stamp(s), Data channel 1 (µm), Data channel 2 (µm), State channel 1
2020-12-17 14:15:48.301507, 1423.13346,  106.88762, 000000
2020-12-17 14:15:48.301763, 1413.13561,  106.88762, 000000
2020-12-17 14:15:48.302019, 1403.40885,  106.88762, 000000
2020-12-17 14:15:48.302275, 1394.72219,  106.88762, 000000
2020-12-17 14:15:48.302531, 1388.20811,  106.88762, 000000
2020-12-17 14:15:48.302787, 1384.84450,  106.88762, 000000
2020-12-17 14:15:48.303043, 1385.86541,  106.88762, 000000
2020-12-17 14:15:48.303299, 1392.32632,  106.88762, 000000
2020-12-17 14:15:48.303555, 1404.83292,  106.88762, 000000
2020-12-17 14:15:48.303811, 1423.38630,  106.88762, 000000
2020-12-17 14:15:48.304067, 1447.55181,  106.88762, 000000
2020-12-17 14:15:48.304323, 1476.21688,  106.88762, 000000
2020-12-17 14:15:48.304579, 1508.11252,  106.88762, 000000
2020-12-17 14:15:48.304835, 1541.82276,  106.88762, 000000
2020-12-17 14:15:48.305091, 1575.88730,  106.88762, 000000
2020-12-17 14:15:48.305347, 1609.13227,  106.88762, 000000
2020-12-17 14:15:48.305603, 1640.45797,  106.88762, 000000
2020-12-17 14:15:48.305859, 1669.43810,  106.88762, 000000
2020-12-17 14:15:48.306115, 1695.69800,  106.88762, 000000
2020-12-17 14:15:48.306371, 1718.94704,  106.88762, 000000
2020-12-17 14:15:48.306627, 1739.10271,  106.88762, 000000
